,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
12664,,Montenegro,42.5,19.3,3/9/2020,0,0,0,0
12665,,Morocco,31.7917,-7.0926,3/9/2020,2,0,0,2
12666,,Namibia,-22.9576,18.4904,3/9/2020,0,0,0,0
12667,,Nepal,28.1667,84.25,3/9/2020,1,0,1,0
12668,Aruba,Netherlands,12.5186,-70.0358,3/9/2020,0,0,0,0
12669,Curacao,Netherlands,12.1696,-68.99,3/9/2020,0,0,0,0
12670,Sint Maarten,Netherlands,18.0425,-63.0548,3/9/2020,0,0,0,0
12671,,Netherlands,52.1326,5.2913,3/9/2020,321,3,0,318
12672,,New Zealand,-40.9006,174.886,3/9/2020,5,0,0,5
12673,,Nicaragua,12.8654,-85.2072,3/9/2020,0,0,0,0
12674,,Niger,17.6078,8.0817,3/9/2020,0,0,0,0
12675,,Nigeria,9.082,8.6753,3/9/2020,2,0,0,2
12676,,North Macedonia,41.6086,21.7453,3/9/2020,3,0,0,3
12677,,Norway,60.472,8.4689,3/9/2020,205,0,1,204
12678,,Oman,21,57,3/9/2020,16,0,2,14
12679,,Pakistan,30.3753,69.3451,3/9/2020,6,0,1,5
12680,,Panama,8.538,-80.7821,3/9/2020,0,0,0,0
12681,,Papua New Guinea,-6.315,143.9555,3/9/2020,0,0,0,0
12682,,Paraguay,-23.4425,-58.4438,3/9/2020,1,0,0,1
12683,,Peru,-9.19,-75.0152,3/9/2020,7,0,0,7
12684,,Philippines,13,122,3/9/2020,20,1,1,18
12685,,Poland,51.9194,19.1451,3/9/2020,16,0,0,16
12686,,Portugal,39.3999,-8.2245,3/9/2020,30,0,0,30
12687,,Qatar,25.3548,51.1839,3/9/2020,18,0,0,18
12688,,Romania,45.9432,24.9668,3/9/2020,15,0,3,12
12689,,Russia,60,90,3/9/2020,17,0,3,14
12690,,Rwanda,-1.9403,29.8739,3/9/2020,0,0,0,0
12691,,Saint Lucia,13.9094,-60.9789,3/9/2020,0,0,0,0
12692,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/9/2020,0,0,0,0
12693,,San Marino,43.9424,12.4578,3/9/2020,36,1,0,35
12694,,Saudi Arabia,24,45,3/9/2020,15,0,0,15
12695,,Senegal,14.4974,-14.4524,3/9/2020,4,0,1,3
12696,,Serbia,44.0165,21.0059,3/9/2020,1,0,0,1
12697,,Seychelles,-4.6796,55.492,3/9/2020,0,0,0,0
12698,,Singapore,1.2833,103.8333,3/9/2020,150,0,78,72
12699,,Slovakia,48.669,19.699,3/9/2020,3,0,0,3
12700,,Slovenia,46.1512,14.9955,3/9/2020,16,0,0,16
12701,,Somalia,5.1521,46.1996,3/9/2020,0,0,0,0
12702,,South Africa,-30.5595,22.9375,3/9/2020,3,0,0,3
12703,,Spain,40,-4,3/9/2020,1073,28,32,1013
12704,,Sri Lanka,7,81,3/9/2020,1,0,1,0
12705,,Sudan,12.8628,30.2176,3/9/2020,0,0,0,0
12706,,Suriname,3.9193,-56.0278,3/9/2020,0,0,0,0
12707,,Sweden,63,16,3/9/2020,248,0,1,247
12708,,Switzerland,46.8182,8.2275,3/9/2020,374,2,3,369
12709,,Taiwan*,23.7,121,3/9/2020,45,1,15,29
12710,,Tanzania,-6.369,34.8888,3/9/2020,0,0,0,0
12711,,Thailand,15,101,3/9/2020,50,1,31,18
12712,,Togo,8.6195,0.8248,3/9/2020,1,0,0,1
12713,,Trinidad and Tobago,10.6918,-61.2225,3/9/2020,0,0,0,0
12714,,Tunisia,34,9,3/9/2020,2,0,0,2
12715,,Turkey,38.9637,35.2433,3/9/2020,0,0,0,0
12716,,Uganda,1,32,3/9/2020,0,0,0,0
12717,,Ukraine,48.3794,31.1656,3/9/2020,1,0,0,1
12718,,United Arab Emirates,24,54,3/9/2020,45,0,7,38
12719,Bermuda,United Kingdom,32.3078,-64.7505,3/9/2020,0,0,0,0
12720,Cayman Islands,United Kingdom,19.3133,-81.2546,3/9/2020,0,0,0,0
12721,Channel Islands,United Kingdom,49.3723,-2.3644,3/9/2020,0,0,0,0
12722,Gibraltar,United Kingdom,36.1408,-5.3536,3/9/2020,1,0,0,1
12723,Isle of Man,United Kingdom,54.2361,-4.5481,3/9/2020,0,0,0,0
12724,Montserrat,United Kingdom,16.7425,-62.1874,3/9/2020,0,0,0,0
12725,,United Kingdom,55.3781,-3.436,3/9/2020,321,3,18,300
12726,,Uruguay,-32.5228,-55.7658,3/9/2020,0,0,0,0
12727,,US,37.0902,-95.7129,3/9/2020,588,22,7,559
12728,,Uzbekistan,41.3775,64.5853,3/9/2020,0,0,0,0
12729,,Venezuela,6.4238,-66.5897,3/9/2020,0,0,0,0
12730,,Vietnam,16,108,3/9/2020,30,0,16,14
12731,,Zambia,-15.4167,28.2833,3/9/2020,0,0,0,0
12732,,Zimbabwe,-20,30,3/9/2020,0,0,0,0
12734,,Dominica,15.415,-61.371,3/9/2020,0,0,0,0
12735,,Grenada,12.1165,-61.679,3/9/2020,0,0,0,0
12736,,Mozambique,-18.665695,35.529562,3/9/2020,0,0,0,0
12737,,Syria,34.802075,38.996815,3/9/2020,0,0,0,0
12738,,Timor-Leste,-8.874217,125.727539,3/9/2020,0,0,0,0
12739,,Belize,13.1939,-59.5432,3/9/2020,0,0,0,0
12740,,Laos,19.85627,102.495496,3/9/2020,0,0,0,0
12741,,Libya,26.3351,17.228331,3/9/2020,0,0,0,0
12742,,West Bank and Gaza,31.9522,35.2332,3/9/2020,19,0,0,19
12743,,Guinea-Bissau,11.8037,-15.1804,3/9/2020,0,0,0,0
12744,,Mali,17.570692,-3.996166,3/9/2020,0,0,0,0
12745,,Saint Kitts and Nevis,17.357822,-62.782998,3/9/2020,0,0,0,0
12746,Northwest Territories,Canada,64.8255,-124.8457,3/9/2020,0,0,0,0
12747,Yukon,Canada,64.2823,-135,3/9/2020,0,0,0,0
12748,,Kosovo,42.602636,20.902977,3/9/2020,0,0,0,0
12749,,Burma,21.9162,95.956,3/9/2020,0,0,0,0
12750,Anguilla,United Kingdom,18.2206,-63.0686,3/9/2020,0,0,0,0
12751,British Virgin Islands,United Kingdom,18.4207,-64.64,3/9/2020,0,0,0,0
12752,Turks and Caicos Islands,United Kingdom,21.694,-71.7979,3/9/2020,0,0,0,0
12754,,Botswana,-22.3285,24.6849,3/9/2020,0,0,0,0
12755,,Burundi,-3.3731,29.9189,3/9/2020,0,0,0,0
12756,,Sierra Leone,8.460555,-11.779889,3/9/2020,0,0,0,0
12757,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/9/2020,0,0,0,0
12758,,Malawi,-13.254308,34.301525,3/9/2020,0,0,0,0
12759,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/9/2020,0,0,0,0
12760,Saint Pierre and Miquelon,France,46.8852,-56.3159,3/9/2020,0,0,0,0
12761,,South Sudan,6.877,31.307,3/9/2020,0,0,0,0
12762,,Western Sahara,24.2155,-12.8858,3/9/2020,0,0,0,0
12763,,Sao Tome and Principe,0.18636,6.613081,3/9/2020,0,0,0,0
12764,,Yemen,15.552727,48.516388,3/9/2020,0,0,0,0
12765,,Comoros,-11.6455,43.3333,3/9/2020,0,0,0,0
12766,,Tajikistan,38.861034,71.276093,3/9/2020,0,0,0,0
12767,,Lesotho,-29.609988,28.233608,3/9/2020,0,0,0,0
12768,,Afghanistan,33,65,3/10/2020,5,0,0,5
12769,,Albania,41.1533,20.1683,3/10/2020,10,0,0,10
12770,,Algeria,28.0339,1.6596,3/10/2020,20,0,0,20
12771,,Andorra,42.5063,1.5218,3/10/2020,1,0,0,1
12772,,Angola,-11.2027,17.8739,3/10/2020,0,0,0,0
12773,,Antigua and Barbuda,17.0608,-61.7964,3/10/2020,0,0,0,0
12774,,Argentina,-38.4161,-63.6167,3/10/2020,17,1,0,16
12775,,Armenia,40.0691,45.0382,3/10/2020,1,0,0,1
12776,Australian Capital Territory,Australia,-35.4735,149.0124,3/10/2020,0,0,0,0
12777,New South Wales,Australia,-33.8688,151.2093,3/10/2020,55,2,4,49
12778,Northern Territory,Australia,-12.4634,130.8456,3/10/2020,1,0,0,1
12779,Queensland,Australia,-28.0167,153.4,3/10/2020,18,0,8,10
12780,South Australia,Australia,-34.9285,138.6007,3/10/2020,7,0,2,5
12781,Tasmania,Australia,-41.4545,145.9707,3/10/2020,2,0,0,2
12782,Victoria,Australia,-37.8136,144.9631,3/10/2020,18,0,7,11
12783,Western Australia,Australia,-31.9505,115.8605,3/10/2020,6,1,0,5
12784,,Austria,47.5162,14.5501,3/10/2020,182,0,4,178
12785,,Azerbaijan,40.1431,47.5769,3/10/2020,11,0,0,11
12786,,Bahamas,25.0343,-77.3963,3/10/2020,0,0,0,0
12787,,Bahrain,26.0275,50.55,3/10/2020,110,0,22,88
12788,,Bangladesh,23.685,90.3563,3/10/2020,3,0,0,3
12789,,Barbados,13.1939,-59.5432,3/10/2020,0,0,0,0
12790,,Belarus,53.7098,27.9534,3/10/2020,9,0,3,6
12791,,Belgium,50.8333,4,3/10/2020,267,0,1,266
12792,,Benin,9.3077,2.3158,3/10/2020,0,0,0,0
12793,,Bhutan,27.5142,90.4336,3/10/2020,1,0,0,1
12794,,Bolivia,-16.2902,-63.5887,3/10/2020,0,0,0,0
12795,,Bosnia and Herzegovina,43.9159,17.6791,3/10/2020,5,0,0,5
12796,,Brazil,-14.235,-51.9253,3/10/2020,31,0,0,31
12797,,Brunei,4.5353,114.7277,3/10/2020,1,0,0,1
12798,,Bulgaria,42.7339,25.4858,3/10/2020,4,0,0,4
12799,,Burkina Faso,12.2383,-1.5616,3/10/2020,1,0,0,1
12800,,Cabo Verde,16.5388,-23.0418,3/10/2020,0,0,0,0
12801,,Cambodia,11.55,104.9167,3/10/2020,2,0,1,1
12802,,Cameroon,3.848,11.5021,3/10/2020,2,0,0,2
12803,Alberta,Canada,53.9333,-116.5765,3/10/2020,7,0,0,7
12804,British Columbia,Canada,49.2827,-123.1207,3/10/2020,32,1,0,31
12806,Manitoba,Canada,53.7609,-98.8139,3/10/2020,0,0,0,0
12807,New Brunswick,Canada,46.5653,-66.4619,3/10/2020,0,0,0,0
12808,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/10/2020,0,0,0,0
12809,Nova Scotia,Canada,44.682,-63.7443,3/10/2020,0,0,0,0
12810,Ontario,Canada,51.2538,-85.3232,3/10/2020,36,0,0,36
12811,Prince Edward Island,Canada,46.5107,-63.4168,3/10/2020,0,0,0,0
12812,Quebec,Canada,52.9399,-73.5491,3/10/2020,4,0,0,4
12813,Saskatchewan,Canada,52.9399,-106.4509,3/10/2020,0,0,0,0
12814,,Central African Republic,6.6111,20.9394,3/10/2020,0,0,0,0
12815,,Chad,15.4542,18.7322,3/10/2020,0,0,0,0
12816,,Chile,-35.6751,-71.543,3/10/2020,13,0,0,13
12817,Anhui,China,31.8257,117.2264,3/10/2020,990,6,984,0
12818,Beijing,China,40.1824,116.4142,3/10/2020,429,8,320,101
12819,Chongqing,China,30.0572,107.874,3/10/2020,576,6,547,23
12820,Fujian,China,26.0789,117.9874,3/10/2020,296,1,295,0
12821,Gansu,China,37.8099,101.0583,3/10/2020,125,2,88,35
12822,Guangdong,China,23.3417,113.4244,3/10/2020,1353,8,1274,71
12823,Guangxi,China,23.8298,108.7881,3/10/2020,252,2,234,16
12824,Guizhou,China,26.8154,106.8748,3/10/2020,146,2,129,15
12825,Hainan,China,19.1959,109.7453,3/10/2020,168,6,159,3
12826,Hebei,China,39.549,116.1306,3/10/2020,318,6,307,5
12827,Heilongjiang,China,47.862,127.7615,3/10/2020,481,13,0,468
12828,Henan,China,33.882,113.614,3/10/2020,1272,22,0,1250
12829,Hong Kong,China,22.3,114.2,3/10/2020,120,3,65,52
12830,Hubei,China,30.9756,112.2707,3/10/2020,67760,3024,47743,16993
12831,Hunan,China,27.6104,111.7088,3/10/2020,1018,4,990,24
12832,Inner Mongolia,China,44.0935,113.9448,3/10/2020,75,1,70,4
12833,Jiangsu,China,32.9711,119.455,3/10/2020,631,0,627,4
12834,Jiangxi,China,27.614,115.7221,3/10/2020,935,1,927,7
12835,Jilin,China,43.6661,126.1923,3/10/2020,93,1,91,1
12836,Liaoning,China,41.2956,122.6085,3/10/2020,125,1,111,13
12837,Macau,China,22.1667,113.55,3/10/2020,10,0,10,0
12838,Ningxia,China,37.2692,106.1655,3/10/2020,75,0,71,4
12839,Qinghai,China,35.7452,95.9956,3/10/2020,18,0,18,0
12840,Shaanxi,China,35.1917,108.8701,3/10/2020,245,1,227,17
12841,Shandong,China,36.3427,118.1498,3/10/2020,758,6,719,33
12842,Shanghai,China,31.202,121.4491,3/10/2020,344,3,0,341
12843,Shanxi,China,37.5777,112.2922,3/10/2020,133,0,131,2
12844,Sichuan,China,30.6171,102.7103,3/10/2020,539,3,478,58
12845,Tianjin,China,39.3054,117.323,3/10/2020,136,3,131,2
12846,Tibet,China,31.6927,88.0924,3/10/2020,1,0,1,0
12847,Xinjiang,China,41.1129,85.2401,3/10/2020,76,3,73,0
12848,Yunnan,China,24.974,101.487,3/10/2020,174,2,0,172
12849,Zhejiang,China,29.1832,120.0934,3/10/2020,1215,1,1191,23
12850,,Colombia,4.5709,-74.2973,3/10/2020,3,0,0,3
12851,,Congo (Brazzaville),-4.0383,21.7587,3/10/2020,0,0,0,0
12852,,Congo (Kinshasa),-4.0383,21.7587,3/10/2020,0,0,0,0
12853,,Costa Rica,9.7489,-83.7534,3/10/2020,9,0,0,9
12854,,Cote d'Ivoire,7.54,-5.5471,3/10/2020,0,0,0,0
12855,,Croatia,45.1,15.2,3/10/2020,14,0,0,14
12857,,Cuba,22,-80,3/10/2020,0,0,0,0
12858,,Cyprus,35.1264,33.4299,3/10/2020,3,0,0,3
12859,,Czechia,49.8175,15.473,3/10/2020,41,0,0,41
12860,Faroe Islands,Denmark,61.8926,-6.9118,3/10/2020,2,0,0,2
12861,Greenland,Denmark,71.7069,-42.6043,3/10/2020,0,0,0,0
12862,,Denmark,56.2639,9.5018,3/10/2020,262,0,1,261
12863,,Djibouti,11.8251,42.5903,3/10/2020,0,0,0,0
12864,,Dominican Republic,18.7357,-70.1627,3/10/2020,5,0,0,5
12865,,Ecuador,-1.8312,-78.1834,3/10/2020,15,0,0,15
12866,,Egypt,26,30,3/10/2020,59,1,1,57
12867,,El Salvador,13.7942,-88.8965,3/10/2020,0,0,0,0
12868,,Equatorial Guinea,1.5,10,3/10/2020,0,0,0,0
12869,,Eritrea,15.1794,39.7823,3/10/2020,0,0,0,0
12870,,Estonia,58.5953,25.0136,3/10/2020,12,0,0,12
12871,,Eswatini,-26.5225,31.4659,3/10/2020,0,0,0,0
12872,,Ethiopia,9.145,40.4897,3/10/2020,0,0,0,0
12873,,Fiji,-17.7134,178.065,3/10/2020,0,0,0,0
12874,,Finland,64,26,3/10/2020,40,0,1,39
12875,French Guiana,France,3.9339,-53.1258,3/10/2020,5,0,0,5
12876,French Polynesia,France,-17.6797,149.4068,3/10/2020,0,0,0,0
12877,Guadeloupe,France,16.25,-61.5833,3/10/2020,0,0,0,0
12878,Mayotte,France,-12.8275,45.1662,3/10/2020,0,0,0,0
12879,New Caledonia,France,-20.9043,165.618,3/10/2020,0,0,0,0
12880,Reunion,France,-21.1351,55.2471,3/10/2020,0,0,0,0
12881,Saint Barthelemy,France,17.9,-62.8333,3/10/2020,1,0,0,1
12882,St Martin,France,18.0708,-63.0501,3/10/2020,2,0,0,2
12883,Martinique,France,14.6415,-61.0242,3/10/2020,2,0,0,2
12884,,France,46.2276,2.2137,3/10/2020,1784,33,12,1739
12885,,Gabon,-0.8037,11.6094,3/10/2020,0,0,0,0
12886,,Gambia,13.4432,-15.3101,3/10/2020,0,0,0,0
12887,,Georgia,42.3154,43.3569,3/10/2020,15,0,0,15
12888,,Germany,51,9,3/10/2020,1457,2,18,1437
12889,,Ghana,7.9465,-1.0232,3/10/2020,0,0,0,0
12890,,Greece,39.0742,21.8243,3/10/2020,89,0,0,89
12891,,Guatemala,15.7835,-90.2308,3/10/2020,0,0,0,0
12892,,Guinea,9.9456,-9.6966,3/10/2020,0,0,0,0
12893,,Guyana,5,-58.75,3/10/2020,0,0,0,0
12894,,Haiti,18.9712,-72.2852,3/10/2020,0,0,0,0
12895,,Holy See,41.9029,12.4534,3/10/2020,1,0,0,1
12896,,Honduras,15.2,-86.2419,3/10/2020,0,0,0,0
12897,,Hungary,47.1625,19.5033,3/10/2020,9,0,0,9
12898,,Iceland,64.9631,-19.0208,3/10/2020,69,0,1,68
12899,,India,21,78,3/10/2020,56,0,4,52
12900,,Indonesia,-0.7893,113.9213,3/10/2020,27,0,2,25
12901,,Iran,32,53,3/10/2020,8042,291,2731,5020
12902,,Iraq,33,44,3/10/2020,71,7,3,61
12903,,Ireland,53.1424,-7.6921,3/10/2020,34,0,0,34
12904,,Israel,31,35,3/10/2020,75,0,4,71
12905,,Italy,43,12,3/10/2020,10149,631,724,8794
12906,,Jamaica,18.1096,-77.2975,3/10/2020,0,0,0,0
12907,,Japan,36,138,3/10/2020,581,10,101,470
12908,,Jordan,31.24,36.51,3/10/2020,1,0,0,1
12909,,Kazakhstan,48.0196,66.9237,3/10/2020,0,0,0,0
12910,,Kenya,-0.0236,37.9062,3/10/2020,0,0,0,0
12911,,"Korea, South",36,128,3/10/2020,7513,54,247,7212
12912,,Kuwait,29.5,47.75,3/10/2020,69,0,1,68
12913,,Kyrgyzstan,41.2044,74.7661,3/10/2020,0,0,0,0
12914,,Latvia,56.8796,24.6032,3/10/2020,8,0,1,7
12915,,Lebanon,33.8547,35.8623,3/10/2020,41,1,1,39
12916,,Liberia,6.4281,-9.4295,3/10/2020,0,0,0,0
12917,,Liechtenstein,47.14,9.55,3/10/2020,1,0,0,1
12918,,Lithuania,55.1694,23.8813,3/10/2020,1,0,0,1
12919,,Luxembourg,49.8153,6.1296,3/10/2020,5,0,0,5
12920,,Madagascar,-18.7669,46.8691,3/10/2020,0,0,0,0
12921,,Malaysia,2.5,112.5,3/10/2020,129,0,24,105
12922,,Maldives,3.2028,73.2207,3/10/2020,6,0,0,6
12923,,Malta,35.9375,14.3754,3/10/2020,5,0,0,5
12924,,Mauritania,21.0079,10.9408,3/10/2020,0,0,0,0
12925,,Mauritius,-20.2,57.5,3/10/2020,0,0,0,0
12926,,Mexico,23.6345,-102.5528,3/10/2020,7,0,4,3
12927,,Moldova,47.4116,28.3699,3/10/2020,3,0,0,3
12928,,Monaco,43.7333,7.4167,3/10/2020,1,0,0,1
12929,,Mongolia,46.8625,103.8467,3/10/2020,1,0,0,1
12930,,Montenegro,42.5,19.3,3/10/2020,0,0,0,0
12931,,Morocco,31.7917,-7.0926,3/10/2020,3,1,0,2
12932,,Namibia,-22.9576,18.4904,3/10/2020,0,0,0,0
12933,,Nepal,28.1667,84.25,3/10/2020,1,0,1,0
12934,Aruba,Netherlands,12.5186,-70.0358,3/10/2020,0,0,0,0
12935,Curacao,Netherlands,12.1696,-68.99,3/10/2020,0,0,0,0
12936,Sint Maarten,Netherlands,18.0425,-63.0548,3/10/2020,0,0,0,0
12937,,Netherlands,52.1326,5.2913,3/10/2020,382,4,0,378
12938,,New Zealand,-40.9006,174.886,3/10/2020,5,0,0,5
12939,,Nicaragua,12.8654,-85.2072,3/10/2020,0,0,0,0
12940,,Niger,17.6078,8.0817,3/10/2020,0,0,0,0
12941,,Nigeria,9.082,8.6753,3/10/2020,2,0,0,2
12942,,North Macedonia,41.6086,21.7453,3/10/2020,7,0,0,7
12943,,Norway,60.472,8.4689,3/10/2020,400,0,1,399
12944,,Oman,21,57,3/10/2020,18,0,9,9
12945,,Pakistan,30.3753,69.3451,3/10/2020,16,0,1,15
12946,,Panama,8.538,-80.7821,3/10/2020,1,0,0,1
12947,,Papua New Guinea,-6.315,143.9555,3/10/2020,0,0,0,0
12948,,Paraguay,-23.4425,-58.4438,3/10/2020,1,0,0,1
12949,,Peru,-9.19,-75.0152,3/10/2020,11,0,0,11
12950,,Philippines,13,122,3/10/2020,33,1,2,30
12951,,Poland,51.9194,19.1451,3/10/2020,22,0,0,22
12952,,Portugal,39.3999,-8.2245,3/10/2020,41,0,0,41
12953,,Qatar,25.3548,51.1839,3/10/2020,24,0,0,24
12954,,Romania,45.9432,24.9668,3/10/2020,25,0,3,22
12955,,Russia,60,90,3/10/2020,20,0,3,17
12956,,Rwanda,-1.9403,29.8739,3/10/2020,0,0,0,0
12957,,Saint Lucia,13.9094,-60.9789,3/10/2020,0,0,0,0
12958,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/10/2020,0,0,0,0
12959,,San Marino,43.9424,12.4578,3/10/2020,51,2,0,49
12960,,Saudi Arabia,24,45,3/10/2020,20,0,1,19
12961,,Senegal,14.4974,-14.4524,3/10/2020,4,0,1,3
12962,,Serbia,44.0165,21.0059,3/10/2020,5,0,0,5
12963,,Seychelles,-4.6796,55.492,3/10/2020,0,0,0,0
12964,,Singapore,1.2833,103.8333,3/10/2020,160,0,78,82
12965,,Slovakia,48.669,19.699,3/10/2020,7,0,0,7
12966,,Slovenia,46.1512,14.9955,3/10/2020,31,0,0,31
12967,,Somalia,5.1521,46.1996,3/10/2020,0,0,0,0
12968,,South Africa,-30.5595,22.9375,3/10/2020,7,0,0,7
12969,,Spain,40,-4,3/10/2020,1695,35,32,1628
12970,,Sri Lanka,7,81,3/10/2020,1,0,1,0
12971,,Sudan,12.8628,30.2176,3/10/2020,0,0,0,0
12972,,Suriname,3.9193,-56.0278,3/10/2020,0,0,0,0
12973,,Sweden,63,16,3/10/2020,355,0,1,354
12974,,Switzerland,46.8182,8.2275,3/10/2020,491,3,3,485
12975,,Taiwan*,23.7,121,3/10/2020,47,1,17,29
12976,,Tanzania,-6.369,34.8888,3/10/2020,0,0,0,0
12977,,Thailand,15,101,3/10/2020,53,1,33,19
12978,,Togo,8.6195,0.8248,3/10/2020,1,0,0,1
12979,,Trinidad and Tobago,10.6918,-61.2225,3/10/2020,0,0,0,0
12980,,Tunisia,34,9,3/10/2020,5,0,0,5
12981,,Turkey,38.9637,35.2433,3/10/2020,0,0,0,0
12982,,Uganda,1,32,3/10/2020,0,0,0,0
12983,,Ukraine,48.3794,31.1656,3/10/2020,1,0,0,1
12984,,United Arab Emirates,24,54,3/10/2020,74,0,12,62
12985,Bermuda,United Kingdom,32.3078,-64.7505,3/10/2020,0,0,0,0
12986,Cayman Islands,United Kingdom,19.3133,-81.2546,3/10/2020,0,0,0,0
12987,Channel Islands,United Kingdom,49.3723,-2.3644,3/10/2020,1,0,0,1
12988,Gibraltar,United Kingdom,36.1408,-5.3536,3/10/2020,1,0,1,0
12989,Isle of Man,United Kingdom,54.2361,-4.5481,3/10/2020,0,0,0,0
12990,Montserrat,United Kingdom,16.7425,-62.1874,3/10/2020,0,0,0,0
12991,,United Kingdom,55.3781,-3.436,3/10/2020,382,7,18,357
12992,,Uruguay,-32.5228,-55.7658,3/10/2020,0,0,0,0
12993,,US,37.0902,-95.7129,3/10/2020,962,28,8,926
12994,,Uzbekistan,41.3775,64.5853,3/10/2020,0,0,0,0
12995,,Venezuela,6.4238,-66.5897,3/10/2020,0,0,0,0
12996,,Vietnam,16,108,3/10/2020,31,0,16,15
12997,,Zambia,-15.4167,28.2833,3/10/2020,0,0,0,0
12998,,Zimbabwe,-20,30,3/10/2020,0,0,0,0
13000,,Dominica,15.415,-61.371,3/10/2020,0,0,0,0
13001,,Grenada,12.1165,-61.679,3/10/2020,0,0,0,0
13002,,Mozambique,-18.665695,35.529562,3/10/2020,0,0,0,0
13003,,Syria,34.802075,38.996815,3/10/2020,0,0,0,0
13004,,Timor-Leste,-8.874217,125.727539,3/10/2020,0,0,0,0
13005,,Belize,13.1939,-59.5432,3/10/2020,0,0,0,0
13006,,Laos,19.85627,102.495496,3/10/2020,0,0,0,0
13007,,Libya,26.3351,17.228331,3/10/2020,0,0,0,0
13008,,West Bank and Gaza,31.9522,35.2332,3/10/2020,26,0,0,26
13009,,Guinea-Bissau,11.8037,-15.1804,3/10/2020,0,0,0,0
13010,,Mali,17.570692,-3.996166,3/10/2020,0,0,0,0
13011,,Saint Kitts and Nevis,17.357822,-62.782998,3/10/2020,0,0,0,0
13012,Northwest Territories,Canada,64.8255,-124.8457,3/10/2020,0,0,0,0
13013,Yukon,Canada,64.2823,-135,3/10/2020,0,0,0,0
13014,,Kosovo,42.602636,20.902977,3/10/2020,0,0,0,0
13015,,Burma,21.9162,95.956,3/10/2020,0,0,0,0
13016,Anguilla,United Kingdom,18.2206,-63.0686,3/10/2020,0,0,0,0
13017,British Virgin Islands,United Kingdom,18.4207,-64.64,3/10/2020,0,0,0,0
13018,Turks and Caicos Islands,United Kingdom,21.694,-71.7979,3/10/2020,0,0,0,0
13020,,Botswana,-22.3285,24.6849,3/10/2020,0,0,0,0
13021,,Burundi,-3.3731,29.9189,3/10/2020,0,0,0,0
13022,,Sierra Leone,8.460555,-11.779889,3/10/2020,0,0,0,0
13023,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/10/2020,0,0,0,0
13024,,Malawi,-13.254308,34.301525,3/10/2020,0,0,0,0
13025,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/10/2020,0,0,0,0
13026,Saint Pierre and Miquelon,France,46.8852,-56.3159,3/10/2020,0,0,0,0
13027,,South Sudan,6.877,31.307,3/10/2020,0,0,0,0
13028,,Western Sahara,24.2155,-12.8858,3/10/2020,0,0,0,0
13029,,Sao Tome and Principe,0.18636,6.613081,3/10/2020,0,0,0,0
13030,,Yemen,15.552727,48.516388,3/10/2020,0,0,0,0
13031,,Comoros,-11.6455,43.3333,3/10/2020,0,0,0,0
13032,,Tajikistan,38.861034,71.276093,3/10/2020,0,0,0,0
13033,,Lesotho,-29.609988,28.233608,3/10/2020,0,0,0,0
13034,,Afghanistan,33,65,3/11/2020,7,0,0,7
13035,,Albania,41.1533,20.1683,3/11/2020,12,1,0,11
13036,,Algeria,28.0339,1.6596,3/11/2020,20,0,0,20
13037,,Andorra,42.5063,1.5218,3/11/2020,1,0,0,1
13038,,Angola,-11.2027,17.8739,3/11/2020,0,0,0,0
13039,,Antigua and Barbuda,17.0608,-61.7964,3/11/2020,0,0,0,0
13040,,Argentina,-38.4161,-63.6167,3/11/2020,19,1,0,18
13041,,Armenia,40.0691,45.0382,3/11/2020,1,0,0,1
13042,Australian Capital Territory,Australia,-35.4735,149.0124,3/11/2020,0,0,0,0
13043,New South Wales,Australia,-33.8688,151.2093,3/11/2020,65,2,4,59
13044,Northern Territory,Australia,-12.4634,130.8456,3/11/2020,1,0,0,1
13045,Queensland,Australia,-28.0167,153.4,3/11/2020,20,0,8,12
13046,South Australia,Australia,-34.9285,138.6007,3/11/2020,9,0,2,7
13047,Tasmania,Australia,-41.4545,145.9707,3/11/2020,3,0,0,3
13048,Victoria,Australia,-37.8136,144.9631,3/11/2020,21,0,7,14
13049,Western Australia,Australia,-31.9505,115.8605,3/11/2020,9,1,0,8
13050,,Austria,47.5162,14.5501,3/11/2020,246,0,4,242
13051,,Azerbaijan,40.1431,47.5769,3/11/2020,11,0,3,8
13052,,Bahamas,25.0343,-77.3963,3/11/2020,0,0,0,0
13053,,Bahrain,26.0275,50.55,3/11/2020,195,0,35,160
13054,,Bangladesh,23.685,90.3563,3/11/2020,3,0,0,3
13055,,Barbados,13.1939,-59.5432,3/11/2020,0,0,0,0
13056,,Belarus,53.7098,27.9534,3/11/2020,9,0,3,6
13057,,Belgium,50.8333,4,3/11/2020,314,3,1,310
13058,,Benin,9.3077,2.3158,3/11/2020,0,0,0,0
13059,,Bhutan,27.5142,90.4336,3/11/2020,1,0,0,1
13060,,Bolivia,-16.2902,-63.5887,3/11/2020,2,0,0,2
