,Date,Province/State,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
1233,2/6/2020,Shanxi,China,96,0,12,84,3147,70,340
1234,2/6/2020,Sichuan,China,321,1,31,289,3147,70,340
1235,2/6/2020,Tianjin,China,79,1,2,76,3147,70,340
1236,2/6/2020,Tibet,China,1,0,0,1,3147,70,340
1237,2/6/2020,Xinjiang,China,36,0,0,36,3147,70,340
1238,2/6/2020,Yunnan,China,133,0,0,133,3147,70,340
1239,2/6/2020,Zhejiang,China,954,0,94,860,3147,70,340
1240,2/6/2020,Aruba,Netherlands,0,0,0,0,0,0,0
1241,2/6/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,0,0,0,0,0,0,0
1242,2/6/2020,Curacao,Netherlands,0,0,0,0,0,0,0
1243,2/6/2020,Sint Maarten,Netherlands,0,0,0,0,0,0,0
1244,2/6/2020,Australian Capital Territory,Australia,0,0,0,0,1,0,0
1245,2/6/2020,New South Wales,Australia,4,0,2,2,1,0,0
1246,2/6/2020,Northern Territory,Australia,0,0,0,0,1,0,0
1247,2/6/2020,Queensland,Australia,4,0,0,4,1,0,0
1248,2/6/2020,South Australia,Australia,2,0,0,2,1,0,0
1249,2/6/2020,Tasmania,Australia,0,0,0,0,1,0,0
1250,2/6/2020,Victoria,Australia,4,0,0,4,1,0,0
1251,2/6/2020,Western Australia,Australia,0,0,0,0,1,0,0
1252,2/6/2020,Faroe Islands,Denmark,0,0,0,0,0,0,0
1253,2/6/2020,Greenland,Denmark,0,0,0,0,0,0,0
1254,2/6/2020,French Guiana,France,0,0,0,0,0,0,0
1255,2/6/2020,French Polynesia,France,0,0,0,0,0,0,0
1256,2/6/2020,Guadeloupe,France,0,0,0,0,0,0,0
1257,2/6/2020,Martinique,France,0,0,0,0,0,0,0
1258,2/6/2020,Mayotte,France,0,0,0,0,0,0,0
1259,2/6/2020,New Caledonia,France,0,0,0,0,0,0,0
1260,2/6/2020,Reunion,France,0,0,0,0,0,0,0
1261,2/6/2020,Saint Barthelemy,France,0,0,0,0,0,0,0
1262,2/6/2020,Saint Pierre and Miquelon,France,0,0,0,0,0,0,0
1263,2/6/2020,St Martin,France,0,0,0,0,0,0,0
1264,2/7/2020,Alberta,Canada,0,0,0,0,2,0,0
1265,2/7/2020,British Columbia,Canada,4,0,0,4,2,0,0
1266,2/7/2020,Manitoba,Canada,0,0,0,0,2,0,0
1267,2/7/2020,New Brunswick,Canada,0,0,0,0,2,0,0
1268,2/7/2020,Newfoundland and Labrador,Canada,0,0,0,0,2,0,0
1269,2/7/2020,Northwest Territories,Canada,0,0,0,0,2,0,0
1270,2/7/2020,Nova Scotia,Canada,0,0,0,0,2,0,0
1271,2/7/2020,Ontario,Canada,3,0,0,3,2,0,0
1272,2/7/2020,Prince Edward Island,Canada,0,0,0,0,2,0,0
1273,2/7/2020,Quebec,Canada,0,0,0,0,2,0,0
1274,2/7/2020,Saskatchewan,Canada,0,0,0,0,2,0,0
1275,2/7/2020,Yukon,Canada,0,0,0,0,2,0,0
1276,2/7/2020,Anguilla,United Kingdom,0,0,0,0,0,0,0
1277,2/7/2020,Bermuda,United Kingdom,0,0,0,0,0,0,0
1278,2/7/2020,British Virgin Islands,United Kingdom,0,0,0,0,0,0,0
1279,2/7/2020,Cayman Islands,United Kingdom,0,0,0,0,0,0,0
1280,2/7/2020,Channel Islands,United Kingdom,0,0,0,0,0,0,0
1281,2/7/2020,Falkland Islands (Malvinas),United Kingdom,0,0,0,0,0,0,0
1282,2/7/2020,Gibraltar,United Kingdom,0,0,0,0,0,0,0
1283,2/7/2020,Isle of Man,United Kingdom,0,0,0,0,0,0,0
1284,2/7/2020,Montserrat,United Kingdom,0,0,0,0,0,0,0
1285,2/7/2020,Turks and Caicos Islands,United Kingdom,0,0,0,0,0,0,0
1286,2/7/2020,Anhui,China,665,0,47,618,3523,85,478
1287,2/7/2020,Beijing,China,297,1,33,263,3523,85,478
1288,2/7/2020,Chongqing,China,426,2,31,393,3523,85,478
1289,2/7/2020,Fujian,China,224,0,20,204,3523,85,478
1290,2/7/2020,Gansu,China,67,0,9,58,3523,85,478
1291,2/7/2020,Guangdong,China,1034,1,88,945,3523,85,478
1292,2/7/2020,Guangxi,China,172,0,17,155,3523,85,478
1293,2/7/2020,Guizhou,China,81,1,6,74,3523,85,478
1294,2/7/2020,Hainan,China,117,2,10,105,3523,85,478
1295,2/7/2020,Hebei,China,172,1,22,149,3523,85,478
1296,2/7/2020,Heilongjiang,China,277,3,0,274,3523,85,478
1297,2/7/2020,Henan,China,914,3,0,911,3523,85,478
1298,2/7/2020,Hong Kong,China,25,1,0,24,3523,85,478
1299,2/7/2020,Hubei,China,24953,699,1115,23139,3523,85,478
1300,2/7/2020,Hunan,China,772,0,112,660,3523,85,478
1301,2/7/2020,Inner Mongolia,China,50,0,5,45,3523,85,478
1302,2/7/2020,Jiangsu,China,408,0,43,365,3523,85,478
1303,2/7/2020,Jiangxi,China,661,0,45,616,3523,85,478
1304,2/7/2020,Jilin,China,65,1,4,60,3523,85,478
1305,2/7/2020,Liaoning,China,99,0,7,92,3523,85,478
1306,2/7/2020,Macau,China,10,0,1,9,3523,85,478
1307,2/7/2020,Ningxia,China,43,0,5,38,3523,85,478
1308,2/7/2020,Qinghai,China,18,0,3,15,3523,85,478
1309,2/7/2020,Shaanxi,China,184,0,17,167,3523,85,478
1310,2/7/2020,Shandong,China,386,0,37,349,3523,85,478
1311,2/7/2020,Shanghai,China,277,1,0,276,3523,85,478
1312,2/7/2020,Shanxi,China,104,0,15,89,3523,85,478
1313,2/7/2020,Sichuan,China,344,1,42,301,3523,85,478
1314,2/7/2020,Tianjin,China,81,1,2,78,3523,85,478
1315,2/7/2020,Tibet,China,1,0,0,1,3523,85,478
1316,2/7/2020,Xinjiang,China,39,0,0,39,3523,85,478
1317,2/7/2020,Yunnan,China,138,0,0,138,3523,85,478
1318,2/7/2020,Zhejiang,China,1006,0,123,883,3523,85,478
1319,2/7/2020,Aruba,Netherlands,0,0,0,0,0,0,0
1320,2/7/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,0,0,0,0,0,0,0
1321,2/7/2020,Curacao,Netherlands,0,0,0,0,0,0,0
1322,2/7/2020,Sint Maarten,Netherlands,0,0,0,0,0,0,0
1323,2/7/2020,Australian Capital Territory,Australia,0,0,0,0,1,0,0
1324,2/7/2020,New South Wales,Australia,4,0,2,2,1,0,0
1325,2/7/2020,Northern Territory,Australia,0,0,0,0,1,0,0
1326,2/7/2020,Queensland,Australia,5,0,0,5,1,0,0
1327,2/7/2020,South Australia,Australia,2,0,0,2,1,0,0
1328,2/7/2020,Tasmania,Australia,0,0,0,0,1,0,0
1329,2/7/2020,Victoria,Australia,4,0,0,4,1,0,0
1330,2/7/2020,Western Australia,Australia,0,0,0,0,1,0,0
1331,2/7/2020,Faroe Islands,Denmark,0,0,0,0,0,0,0
1332,2/7/2020,Greenland,Denmark,0,0,0,0,0,0,0
1333,2/7/2020,French Guiana,France,0,0,0,0,0,0,0
1334,2/7/2020,French Polynesia,France,0,0,0,0,0,0,0
1335,2/7/2020,Guadeloupe,France,0,0,0,0,0,0,0
1336,2/7/2020,Martinique,France,0,0,0,0,0,0,0
1337,2/7/2020,Mayotte,France,0,0,0,0,0,0,0
1338,2/7/2020,New Caledonia,France,0,0,0,0,0,0,0
1339,2/7/2020,Reunion,France,0,0,0,0,0,0,0
1340,2/7/2020,Saint Barthelemy,France,0,0,0,0,0,0,0
1341,2/7/2020,Saint Pierre and Miquelon,France,0,0,0,0,0,0,0
1342,2/7/2020,St Martin,France,0,0,0,0,0,0,0
1343,2/8/2020,Alberta,Canada,0,0,0,0,0,0,0
1344,2/8/2020,British Columbia,Canada,4,0,0,4,0,0,0
1345,2/8/2020,Manitoba,Canada,0,0,0,0,0,0,0
1346,2/8/2020,New Brunswick,Canada,0,0,0,0,0,0,0
1347,2/8/2020,Newfoundland and Labrador,Canada,0,0,0,0,0,0,0
1348,2/8/2020,Northwest Territories,Canada,0,0,0,0,0,0,0
1349,2/8/2020,Nova Scotia,Canada,0,0,0,0,0,0,0
1350,2/8/2020,Ontario,Canada,3,0,0,3,0,0,0
1351,2/8/2020,Prince Edward Island,Canada,0,0,0,0,0,0,0
1352,2/8/2020,Quebec,Canada,0,0,0,0,0,0,0
1353,2/8/2020,Saskatchewan,Canada,0,0,0,0,0,0,0
1354,2/8/2020,Yukon,Canada,0,0,0,0,0,0,0
1355,2/8/2020,Anguilla,United Kingdom,0,0,0,0,0,0,0
1356,2/8/2020,Bermuda,United Kingdom,0,0,0,0,0,0,0
1357,2/8/2020,British Virgin Islands,United Kingdom,0,0,0,0,0,0,0
1358,2/8/2020,Cayman Islands,United Kingdom,0,0,0,0,0,0,0
1359,2/8/2020,Channel Islands,United Kingdom,0,0,0,0,0,0,0
1360,2/8/2020,Falkland Islands (Malvinas),United Kingdom,0,0,0,0,0,0,0
1361,2/8/2020,Gibraltar,United Kingdom,0,0,0,0,0,0,0
1362,2/8/2020,Isle of Man,United Kingdom,0,0,0,0,0,0,0
1363,2/8/2020,Montserrat,United Kingdom,0,0,0,0,0,0,0
1364,2/8/2020,Turks and Caicos Islands,United Kingdom,0,0,0,0,0,0,0
1365,2/8/2020,Anhui,China,733,0,59,674,2704,87,550
1366,2/8/2020,Beijing,China,315,2,34,279,2704,87,550
1367,2/8/2020,Chongqing,China,428,2,39,387,2704,87,550
1368,2/8/2020,Fujian,China,239,0,24,215,2704,87,550
1369,2/8/2020,Gansu,China,79,1,12,66,2704,87,550
1370,2/8/2020,Guangdong,China,1095,1,112,982,2704,87,550
1371,2/8/2020,Guangxi,China,183,0,17,166,2704,87,550
1372,2/8/2020,Guizhou,China,89,1,7,81,2704,87,550
1373,2/8/2020,Hainan,China,124,2,14,108,2704,87,550
1374,2/8/2020,Hebei,China,195,1,30,164,2704,87,550
1375,2/8/2020,Heilongjiang,China,295,5,0,290,2704,87,550
1376,2/8/2020,Henan,China,981,4,0,977,2704,87,550
1377,2/8/2020,Hong Kong,China,26,1,0,25,2704,87,550
1378,2/8/2020,Hubei,China,27100,780,1439,24881,2704,87,550
1379,2/8/2020,Hunan,China,803,1,156,646,2704,87,550
1380,2/8/2020,Inner Mongolia,China,52,0,5,47,2704,87,550
1381,2/8/2020,Jiangsu,China,439,0,51,388,2704,87,550
1382,2/8/2020,Jiangxi,China,698,0,55,643,2704,87,550
1383,2/8/2020,Jilin,China,69,1,4,64,2704,87,550
1384,2/8/2020,Liaoning,China,105,0,8,97,2704,87,550
1385,2/8/2020,Macau,China,10,0,1,9,2704,87,550
1386,2/8/2020,Ningxia,China,45,0,15,30,2704,87,550
1387,2/8/2020,Qinghai,China,18,0,3,15,2704,87,550
1388,2/8/2020,Shaanxi,China,195,0,20,175,2704,87,550
1389,2/8/2020,Shandong,China,416,0,44,372,2704,87,550
1390,2/8/2020,Shanghai,China,286,1,0,285,2704,87,550
1391,2/8/2020,Shanxi,China,115,0,21,94,2704,87,550
1392,2/8/2020,Sichuan,China,364,1,60,303,2704,87,550
1393,2/8/2020,Tianjin,China,88,1,4,83,2704,87,550
1394,2/8/2020,Tibet,China,1,0,0,1,2704,87,550
1395,2/8/2020,Xinjiang,China,42,0,0,42,2704,87,550
1396,2/8/2020,Yunnan,China,138,0,0,138,2704,87,550
1397,2/8/2020,Zhejiang,China,1048,0,175,873,2704,87,550
1398,2/8/2020,Aruba,Netherlands,0,0,0,0,0,0,0
1399,2/8/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,0,0,0,0,0,0,0
1400,2/8/2020,Curacao,Netherlands,0,0,0,0,0,0,0
1401,2/8/2020,Sint Maarten,Netherlands,0,0,0,0,0,0,0
1402,2/8/2020,Australian Capital Territory,Australia,0,0,0,0,0,0,0
1403,2/8/2020,New South Wales,Australia,4,0,2,2,0,0,0
1404,2/8/2020,Northern Territory,Australia,0,0,0,0,0,0,0
1405,2/8/2020,Queensland,Australia,5,0,0,5,0,0,0
1406,2/8/2020,South Australia,Australia,2,0,0,2,0,0,0
1407,2/8/2020,Tasmania,Australia,0,0,0,0,0,0,0
1408,2/8/2020,Victoria,Australia,4,0,0,4,0,0,0
1409,2/8/2020,Western Australia,Australia,0,0,0,0,0,0,0
1410,2/8/2020,Faroe Islands,Denmark,0,0,0,0,0,0,0
1411,2/8/2020,Greenland,Denmark,0,0,0,0,0,0,0
1412,2/8/2020,French Guiana,France,0,0,0,0,0,0,0
1413,2/8/2020,French Polynesia,France,0,0,0,0,0,0,0
1414,2/8/2020,Guadeloupe,France,0,0,0,0,0,0,0
1415,2/8/2020,Martinique,France,0,0,0,0,0,0,0
1416,2/8/2020,Mayotte,France,0,0,0,0,0,0,0
1417,2/8/2020,New Caledonia,France,0,0,0,0,0,0,0
1418,2/8/2020,Reunion,France,0,0,0,0,0,0,0
1419,2/8/2020,Saint Barthelemy,France,0,0,0,0,0,0,0
1420,2/8/2020,Saint Pierre and Miquelon,France,0,0,0,0,0,0,0
1421,2/8/2020,St Martin,France,0,0,0,0,0,0,0
1422,2/9/2020,Alberta,Canada,0,0,0,0,0,0,0
1423,2/9/2020,British Columbia,Canada,4,0,0,4,0,0,0
1424,2/9/2020,Manitoba,Canada,0,0,0,0,0,0,0
1425,2/9/2020,New Brunswick,Canada,0,0,0,0,0,0,0
1426,2/9/2020,Newfoundland and Labrador,Canada,0,0,0,0,0,0,0
1427,2/9/2020,Northwest Territories,Canada,0,0,0,0,0,0,0
1428,2/9/2020,Nova Scotia,Canada,0,0,0,0,0,0,0
1429,2/9/2020,Ontario,Canada,3,0,0,3,0,0,0
1430,2/9/2020,Prince Edward Island,Canada,0,0,0,0,0,0,0
1431,2/9/2020,Quebec,Canada,0,0,0,0,0,0,0
1432,2/9/2020,Saskatchewan,Canada,0,0,0,0,0,0,0
1433,2/9/2020,Yukon,Canada,0,0,0,0,0,0,0
1434,2/9/2020,Anguilla,United Kingdom,0,0,0,0,0,0,0
1435,2/9/2020,Bermuda,United Kingdom,0,0,0,0,0,0,0
1436,2/9/2020,British Virgin Islands,United Kingdom,0,0,0,0,0,0,0
1437,2/9/2020,Cayman Islands,United Kingdom,0,0,0,0,0,0,0
1438,2/9/2020,Channel Islands,United Kingdom,0,0,0,0,0,0,0
1439,2/9/2020,Falkland Islands (Malvinas),United Kingdom,0,0,0,0,0,0,0
1440,2/9/2020,Gibraltar,United Kingdom,0,0,0,0,0,0,0
1441,2/9/2020,Isle of Man,United Kingdom,0,0,0,0,0,0,0
1442,2/9/2020,Montserrat,United Kingdom,0,0,0,0,0,0,0
1443,2/9/2020,Turks and Caicos Islands,United Kingdom,0,0,0,0,0,0,0
1444,2/9/2020,Anhui,China,779,1,72,706,3015,100,581
1445,2/9/2020,Beijing,China,326,2,37,287,3015,100,581
1446,2/9/2020,Chongqing,China,468,2,51,415,3015,100,581
1447,2/9/2020,Fujian,China,250,0,35,215,3015,100,581
1448,2/9/2020,Gansu,China,83,2,16,65,3015,100,581
1449,2/9/2020,Guangdong,China,1131,1,141,989,3015,100,581
1450,2/9/2020,Guangxi,China,195,1,18,176,3015,100,581
1451,2/9/2020,Guizhou,China,99,1,7,91,3015,100,581
1452,2/9/2020,Hainan,China,131,3,19,109,3015,100,581
1453,2/9/2020,Hebei,China,206,2,34,170,3015,100,581
1454,2/9/2020,Heilongjiang,China,307,6,0,301,3015,100,581
1455,2/9/2020,Henan,China,1033,6,0,1027,3015,100,581
1456,2/9/2020,Hong Kong,China,29,1,0,28,3015,100,581
1457,2/9/2020,Hubei,China,29631,871,1795,26965,3015,100,581
1458,2/9/2020,Hunan,China,838,1,186,651,3015,100,581
1459,2/9/2020,Inner Mongolia,China,54,0,5,49,3015,100,581
1460,2/9/2020,Jiangsu,China,468,0,71,397,3015,100,581
1461,2/9/2020,Jiangxi,China,740,0,73,667,3015,100,581
1462,2/9/2020,Jilin,China,78,1,12,65,3015,100,581
1463,2/9/2020,Liaoning,China,107,0,12,95,3015,100,581
1464,2/9/2020,Macau,China,10,0,1,9,3015,100,581
1465,2/9/2020,Ningxia,China,45,0,13,32,3015,100,581
1466,2/9/2020,Qinghai,China,18,0,3,15,3015,100,581
1467,2/9/2020,Shaanxi,China,208,0,25,183,3015,100,581
1468,2/9/2020,Shandong,China,444,1,63,380,3015,100,581
1469,2/9/2020,Shanghai,China,293,1,0,292,3015,100,581
1470,2/9/2020,Shanxi,China,119,0,25,94,3015,100,581
1471,2/9/2020,Sichuan,China,386,1,71,314,3015,100,581
1472,2/9/2020,Tianjin,China,91,1,4,86,3015,100,581
1473,2/9/2020,Tibet,China,1,0,0,1,3015,100,581
1474,2/9/2020,Xinjiang,China,45,0,0,45,3015,100,581
1475,2/9/2020,Yunnan,China,141,0,0,141,3015,100,581
1476,2/9/2020,Zhejiang,China,1075,0,201,874,3015,100,581
1477,2/9/2020,Aruba,Netherlands,0,0,0,0,0,0,0
1478,2/9/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,0,0,0,0,0,0,0
1479,2/9/2020,Curacao,Netherlands,0,0,0,0,0,0,0
1480,2/9/2020,Sint Maarten,Netherlands,0,0,0,0,0,0,0
1481,2/9/2020,Australian Capital Territory,Australia,0,0,0,0,0,0,0
1482,2/9/2020,New South Wales,Australia,4,0,2,2,0,0,0
1483,2/9/2020,Northern Territory,Australia,0,0,0,0,0,0,0
1484,2/9/2020,Queensland,Australia,5,0,0,5,0,0,0
1485,2/9/2020,South Australia,Australia,2,0,0,2,0,0,0
1486,2/9/2020,Tasmania,Australia,0,0,0,0,0,0,0
1487,2/9/2020,Victoria,Australia,4,0,0,4,0,0,0
1488,2/9/2020,Western Australia,Australia,0,0,0,0,0,0,0
1489,2/9/2020,Faroe Islands,Denmark,0,0,0,0,0,0,0
1490,2/9/2020,Greenland,Denmark,0,0,0,0,0,0,0
1491,2/9/2020,French Guiana,France,0,0,0,0,0,0,0
1492,2/9/2020,French Polynesia,France,0,0,0,0,0,0,0
1493,2/9/2020,Guadeloupe,France,0,0,0,0,0,0,0
1494,2/9/2020,Martinique,France,0,0,0,0,0,0,0
1495,2/9/2020,Mayotte,France,0,0,0,0,0,0,0
1496,2/9/2020,New Caledonia,France,0,0,0,0,0,0,0
1497,2/9/2020,Reunion,France,0,0,0,0,0,0,0
1498,2/9/2020,Saint Barthelemy,France,0,0,0,0,0,0,0
1499,2/9/2020,Saint Pierre and Miquelon,France,0,0,0,0,0,0,0
1500,2/9/2020,St Martin,France,0,0,0,0,0,0,0
1501,2/10/2020,Alberta,Canada,0,0,0,0,0,0,0
1502,2/10/2020,British Columbia,Canada,4,0,0,4,0,0,0
1503,2/10/2020,Manitoba,Canada,0,0,0,0,0,0,0
1504,2/10/2020,New Brunswick,Canada,0,0,0,0,0,0,0
1505,2/10/2020,Newfoundland and Labrador,Canada,0,0,0,0,0,0,0
1506,2/10/2020,Northwest Territories,Canada,0,0,0,0,0,0,0
1507,2/10/2020,Nova Scotia,Canada,0,0,0,0,0,0,0
1508,2/10/2020,Ontario,Canada,3,0,0,3,0,0,0
1509,2/10/2020,Prince Edward Island,Canada,0,0,0,0,0,0,0
1510,2/10/2020,Quebec,Canada,0,0,0,0,0,0,0
1511,2/10/2020,Saskatchewan,Canada,0,0,0,0,0,0,0
1512,2/10/2020,Yukon,Canada,0,0,0,0,0,0,0
1513,2/10/2020,Anguilla,United Kingdom,0,0,0,0,0,0,0
1514,2/10/2020,Bermuda,United Kingdom,0,0,0,0,0,0,0
1515,2/10/2020,British Virgin Islands,United Kingdom,0,0,0,0,0,0,0
1516,2/10/2020,Cayman Islands,United Kingdom,0,0,0,0,0,0,0
1517,2/10/2020,Channel Islands,United Kingdom,0,0,0,0,0,0,0
1518,2/10/2020,Falkland Islands (Malvinas),United Kingdom,0,0,0,0,0,0,0
1519,2/10/2020,Gibraltar,United Kingdom,0,0,0,0,0,0,0
1520,2/10/2020,Isle of Man,United Kingdom,0,0,0,0,0,0,0
1521,2/10/2020,Montserrat,United Kingdom,0,0,0,0,0,0,0
1522,2/10/2020,Turks and Caicos Islands,United Kingdom,0,0,0,0,0,0,0
1523,2/10/2020,Anhui,China,830,3,88,739,2525,107,640
1524,2/10/2020,Beijing,China,337,2,44,291,2525,107,640
1525,2/10/2020,Chongqing,China,486,2,66,418,2525,107,640
1526,2/10/2020,Fujian,China,261,0,39,222,2525,107,640
1527,2/10/2020,Gansu,China,83,2,17,64,2525,107,640
1528,2/10/2020,Guangdong,China,1159,1,167,991,2525,107,640
1529,2/10/2020,Guangxi,China,210,1,24,185,2525,107,640
1530,2/10/2020,Guizhou,China,109,1,10,98,2525,107,640
1531,2/10/2020,Hainan,China,138,3,19,116,2525,107,640
1532,2/10/2020,Hebei,China,218,2,41,175,2525,107,640
1533,2/10/2020,Heilongjiang,China,331,7,0,324,2525,107,640
1534,2/10/2020,Henan,China,1073,6,0,1067,2525,107,640
1535,2/10/2020,Hong Kong,China,38,1,0,37,2525,107,640
1536,2/10/2020,Hubei,China,31728,974,2222,28532,2525,107,640
1537,2/10/2020,Hunan,China,879,1,208,670,2525,107,640
1538,2/10/2020,Inner Mongolia,China,58,0,5,53,2525,107,640
1539,2/10/2020,Jiangsu,China,492,0,81,411,2525,107,640
1540,2/10/2020,Jiangxi,China,771,1,105,665,2525,107,640
1541,2/10/2020,Jilin,China,80,1,13,66,2525,107,640
1542,2/10/2020,Liaoning,China,108,0,13,95,2525,107,640
1543,2/10/2020,Macau,China,10,0,1,9,2525,107,640
1544,2/10/2020,Ningxia,China,49,0,13,36,2525,107,640
1545,2/10/2020,Qinghai,China,18,0,3,15,2525,107,640
1546,2/10/2020,Shaanxi,China,213,0,30,183,2525,107,640
1547,2/10/2020,Shandong,China,466,1,66,399,2525,107,640
1548,2/10/2020,Shanghai,China,299,1,0,298,2525,107,640
1549,2/10/2020,Shanxi,China,119,0,25,94,2525,107,640
1550,2/10/2020,Sichuan,China,405,1,80,324,2525,107,640
1551,2/10/2020,Tianjin,China,95,1,8,86,2525,107,640
1552,2/10/2020,Tibet,China,1,0,0,1,2525,107,640
1553,2/10/2020,Xinjiang,China,49,0,0,49,2525,107,640
1554,2/10/2020,Yunnan,China,149,0,0,149,2525,107,640
1555,2/10/2020,Zhejiang,China,1092,0,242,850,2525,107,640
1556,2/10/2020,Aruba,Netherlands,0,0,0,0,0,0,0
1557,2/10/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,0,0,0,0,0,0,0
1558,2/10/2020,Curacao,Netherlands,0,0,0,0,0,0,0
1559,2/10/2020,Sint Maarten,Netherlands,0,0,0,0,0,0,0
1560,2/10/2020,Australian Capital Territory,Australia,0,0,0,0,0,0,0
1561,2/10/2020,New South Wales,Australia,4,0,2,2,0,0,0
1562,2/10/2020,Northern Territory,Australia,0,0,0,0,0,0,0
1563,2/10/2020,Queensland,Australia,5,0,0,5,0,0,0
1564,2/10/2020,South Australia,Australia,2,0,0,2,0,0,0
1565,2/10/2020,Tasmania,Australia,0,0,0,0,0,0,0
1566,2/10/2020,Victoria,Australia,4,0,0,4,0,0,0
1567,2/10/2020,Western Australia,Australia,0,0,0,0,0,0,0
1568,2/10/2020,Faroe Islands,Denmark,0,0,0,0,0,0,0
1569,2/10/2020,Greenland,Denmark,0,0,0,0,0,0,0
1570,2/10/2020,French Guiana,France,0,0,0,0,0,0,0
1571,2/10/2020,French Polynesia,France,0,0,0,0,0,0,0
1572,2/10/2020,Guadeloupe,France,0,0,0,0,0,0,0
1573,2/10/2020,Martinique,France,0,0,0,0,0,0,0
1574,2/10/2020,Mayotte,France,0,0,0,0,0,0,0
1575,2/10/2020,New Caledonia,France,0,0,0,0,0,0,0
1576,2/10/2020,Reunion,France,0,0,0,0,0,0,0
1577,2/10/2020,Saint Barthelemy,France,0,0,0,0,0,0,0
1578,2/10/2020,Saint Pierre and Miquelon,France,0,0,0,0,0,0,0
1579,2/10/2020,St Martin,France,0,0,0,0,0,0,0
1580,2/11/2020,Alberta,Canada,0,0,0,0,0,0,0
1581,2/11/2020,British Columbia,Canada,4,0,0,4,0,0,0
1582,2/11/2020,Manitoba,Canada,0,0,0,0,0,0,0
1583,2/11/2020,New Brunswick,Canada,0,0,0,0,0,0,0
1584,2/11/2020,Newfoundland and Labrador,Canada,0,0,0,0,0,0,0
1585,2/11/2020,Northwest Territories,Canada,0,0,0,0,0,0,0
1586,2/11/2020,Nova Scotia,Canada,0,0,0,0,0,0,0
1587,2/11/2020,Ontario,Canada,3,0,0,3,0,0,0
1588,2/11/2020,Prince Edward Island,Canada,0,0,0,0,0,0,0
1589,2/11/2020,Quebec,Canada,0,0,0,0,0,0,0
1590,2/11/2020,Saskatchewan,Canada,0,0,0,0,0,0,0
1591,2/11/2020,Yukon,Canada,0,0,0,0,0,0,0
1592,2/11/2020,Anguilla,United Kingdom,0,0,0,0,0,0,0
1593,2/11/2020,Bermuda,United Kingdom,0,0,0,0,0,0,0
1594,2/11/2020,British Virgin Islands,United Kingdom,0,0,0,0,0,0,0
1595,2/11/2020,Cayman Islands,United Kingdom,0,0,0,0,0,0,0
1596,2/11/2020,Channel Islands,United Kingdom,0,0,0,0,0,0,0
1597,2/11/2020,Falkland Islands (Malvinas),United Kingdom,0,0,0,0,0,0,0
1598,2/11/2020,Gibraltar,United Kingdom,0,0,0,0,0,0,0
1599,2/11/2020,Isle of Man,United Kingdom,0,0,0,0,0,0,0
1600,2/11/2020,Montserrat,United Kingdom,0,0,0,0,0,0,0
1601,2/11/2020,Turks and Caicos Islands,United Kingdom,0,0,0,0,0,0,0
1602,2/11/2020,Anhui,China,860,4,105,751,2032,100,688
1603,2/11/2020,Beijing,China,342,3,48,291,2032,100,688
1604,2/11/2020,Chongqing,China,505,3,79,423,2032,100,688
1605,2/11/2020,Fujian,China,267,0,45,222,2032,100,688
1606,2/11/2020,Gansu,China,86,2,24,60,2032,100,688
1607,2/11/2020,Guangdong,China,1177,1,212,964,2032,100,688
1608,2/11/2020,Guangxi,China,215,1,33,181,2032,100,688
1609,2/11/2020,Guizhou,China,127,1,17,109,2032,100,688
1610,2/11/2020,Hainan,China,144,3,20,121,2032,100,688
1611,2/11/2020,Hebei,China,239,2,48,189,2032,100,688
1612,2/11/2020,Heilongjiang,China,360,8,0,352,2032,100,688
1613,2/11/2020,Henan,China,1105,7,0,1098,2032,100,688
1614,2/11/2020,Hong Kong,China,49,1,0,48,2032,100,688
1615,2/11/2020,Hubei,China,33366,1068,2639,29659,2032,100,688
1616,2/11/2020,Hunan,China,912,1,247,664,2032,100,688
1617,2/11/2020,Inner Mongolia,China,58,0,5,53,2032,100,688
1618,2/11/2020,Jiangsu,China,515,0,93,422,2032,100,688
1619,2/11/2020,Jiangxi,China,804,1,128,675,2032,100,688
1620,2/11/2020,Jilin,China,81,1,18,62,2032,100,688
1621,2/11/2020,Liaoning,China,111,0,19,92,2032,100,688
1622,2/11/2020,Macau,China,10,0,1,9,2032,100,688
1623,2/11/2020,Ningxia,China,53,0,22,31,2032,100,688
1624,2/11/2020,Qinghai,China,18,0,5,13,2032,100,688
1625,2/11/2020,Shaanxi,China,219,0,32,187,2032,100,688
1626,2/11/2020,Shandong,China,487,1,80,406,2032,100,688
1627,2/11/2020,Shanghai,China,303,1,0,302,2032,100,688
1628,2/11/2020,Shanxi,China,124,0,30,94,2032,100,688
1629,2/11/2020,Sichuan,China,417,1,85,331,2032,100,688
1630,2/11/2020,Tianjin,China,106,2,10,94,2032,100,688
1631,2/11/2020,Tibet,China,1,0,0,1,2032,100,688
1632,2/11/2020,Xinjiang,China,55,0,3,52,2032,100,688
1633,2/11/2020,Yunnan,China,153,0,0,153,2032,100,688
1634,2/11/2020,Zhejiang,China,1117,0,270,847,2032,100,688
