,Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
2749,2/5/2020,Sweden,1,0,0,1,0,0,0
2750,2/5/2020,Switzerland,0,0,0,0,0,0,0
2751,2/5/2020,Syria,0,0,0,0,0,0,0
2752,2/5/2020,Taiwan*,11,0,0,11,0,0,0
2753,2/5/2020,Tajikistan,0,0,0,0,0,0,0
2754,2/5/2020,Tanzania,0,0,0,0,0,0,0
2755,2/5/2020,Thailand,25,0,5,20,0,0,0
2756,2/5/2020,Timor-Leste,0,0,0,0,0,0,0
2757,2/5/2020,Togo,0,0,0,0,0,0,0
2758,2/5/2020,Trinidad and Tobago,0,0,0,0,0,0,0
2759,2/5/2020,Tunisia,0,0,0,0,0,0,0
2760,2/5/2020,Turkey,0,0,0,0,0,0,0
2761,2/5/2020,US,11,0,0,11,0,0,0
2762,2/5/2020,Uganda,0,0,0,0,0,0,0
2763,2/5/2020,Ukraine,0,0,0,0,0,0,0
2764,2/5/2020,United Arab Emirates,5,0,0,5,0,0,0
2765,2/5/2020,United Kingdom,2,0,0,2,0,0,0
2766,2/5/2020,Uruguay,0,0,0,0,0,0,0
2767,2/5/2020,Uzbekistan,0,0,0,0,0,0,0
2768,2/5/2020,Venezuela,0,0,0,0,0,0,0
2769,2/5/2020,Vietnam,8,0,1,7,0,0,0
2770,2/5/2020,West Bank and Gaza,0,0,0,0,0,0,0
2771,2/5/2020,Western Sahara,0,0,0,0,0,0,0
2772,2/5/2020,Yemen,0,0,0,0,0,0,0
2773,2/5/2020,Zambia,0,0,0,0,0,0,0
2774,2/5/2020,Zimbabwe,0,0,0,0,0,0,0
2775,2/6/2020,Afghanistan,0,0,0,0,0,0,0
2776,2/6/2020,Albania,0,0,0,0,0,0,0
2777,2/6/2020,Algeria,0,0,0,0,0,0,0
2778,2/6/2020,Andorra,0,0,0,0,0,0,0
2779,2/6/2020,Angola,0,0,0,0,0,0,0
2780,2/6/2020,Antigua and Barbuda,0,0,0,0,0,0,0
2781,2/6/2020,Argentina,0,0,0,0,0,0,0
2782,2/6/2020,Armenia,0,0,0,0,0,0,0
2783,2/6/2020,Australia,14,0,2,12,1,0,0
2784,2/6/2020,Austria,0,0,0,0,0,0,0
2785,2/6/2020,Azerbaijan,0,0,0,0,0,0,0
2786,2/6/2020,Bahamas,0,0,0,0,0,0,0
2787,2/6/2020,Bahrain,0,0,0,0,0,0,0
2788,2/6/2020,Bangladesh,0,0,0,0,0,0,0
2789,2/6/2020,Barbados,0,0,0,0,0,0,0
2790,2/6/2020,Belarus,0,0,0,0,0,0,0
2791,2/6/2020,Belgium,1,0,0,1,0,0,0
2792,2/6/2020,Belize,0,0,0,0,0,0,0
2793,2/6/2020,Benin,0,0,0,0,0,0,0
2794,2/6/2020,Bhutan,0,0,0,0,0,0,0
2795,2/6/2020,Bolivia,0,0,0,0,0,0,0
2796,2/6/2020,Bosnia and Herzegovina,0,0,0,0,0,0,0
2797,2/6/2020,Botswana,0,0,0,0,0,0,0
2798,2/6/2020,Brazil,0,0,0,0,0,0,0
2799,2/6/2020,Brunei,0,0,0,0,0,0,0
2800,2/6/2020,Bulgaria,0,0,0,0,0,0,0
2801,2/6/2020,Burkina Faso,0,0,0,0,0,0,0
2802,2/6/2020,Burma,0,0,0,0,0,0,0
2803,2/6/2020,Burundi,0,0,0,0,0,0,0
2804,2/6/2020,Cabo Verde,0,0,0,0,0,0,0
2805,2/6/2020,Cambodia,1,0,0,1,0,0,0
2806,2/6/2020,Cameroon,0,0,0,0,0,0,0
2807,2/6/2020,Canada,5,0,0,5,0,0,0
2808,2/6/2020,Central African Republic,0,0,0,0,0,0,0
2809,2/6/2020,Chad,0,0,0,0,0,0,0
2810,2/6/2020,Chile,0,0,0,0,0,0,0
2811,2/6/2020,China,30587,633,1477,28477,3147,70,362
2812,2/6/2020,Colombia,0,0,0,0,0,0,0
2813,2/6/2020,Comoros,0,0,0,0,0,0,0
2814,2/6/2020,Congo (Brazzaville),0,0,0,0,0,0,0
2815,2/6/2020,Congo (Kinshasa),0,0,0,0,0,0,0
2816,2/6/2020,Costa Rica,0,0,0,0,0,0,0
2817,2/6/2020,Cote d'Ivoire,0,0,0,0,0,0,0
2818,2/6/2020,Croatia,0,0,0,0,0,0,0
2819,2/6/2020,Cuba,0,0,0,0,0,0,0
2820,2/6/2020,Cyprus,0,0,0,0,0,0,0
2821,2/6/2020,Czechia,0,0,0,0,0,0,0
2822,2/6/2020,Denmark,0,0,0,0,0,0,0
2823,2/6/2020,Djibouti,0,0,0,0,0,0,0
2824,2/6/2020,Dominica,0,0,0,0,0,0,0
2825,2/6/2020,Dominican Republic,0,0,0,0,0,0,0
2826,2/6/2020,Ecuador,0,0,0,0,0,0,0
2827,2/6/2020,Egypt,0,0,0,0,0,0,0
2828,2/6/2020,El Salvador,0,0,0,0,0,0,0
2829,2/6/2020,Equatorial Guinea,0,0,0,0,0,0,0
2830,2/6/2020,Eritrea,0,0,0,0,0,0,0
2831,2/6/2020,Estonia,0,0,0,0,0,0,0
2832,2/6/2020,Eswatini,0,0,0,0,0,0,0
2833,2/6/2020,Ethiopia,0,0,0,0,0,0,0
2834,2/6/2020,Fiji,0,0,0,0,0,0,0
2835,2/6/2020,Finland,1,0,0,1,0,0,0
2836,2/6/2020,France,6,0,0,6,0,0,0
2837,2/6/2020,Gabon,0,0,0,0,0,0,0
2838,2/6/2020,Gambia,0,0,0,0,0,0,0
2839,2/6/2020,Georgia,0,0,0,0,0,0,0
2840,2/6/2020,Germany,12,0,0,12,0,0,0
2841,2/6/2020,Ghana,0,0,0,0,0,0,0
2842,2/6/2020,Greece,0,0,0,0,0,0,0
2843,2/6/2020,Grenada,0,0,0,0,0,0,0
2844,2/6/2020,Guatemala,0,0,0,0,0,0,0
2845,2/6/2020,Guinea,0,0,0,0,0,0,0
2846,2/6/2020,Guinea-Bissau,0,0,0,0,0,0,0
2847,2/6/2020,Guyana,0,0,0,0,0,0,0
2848,2/6/2020,Haiti,0,0,0,0,0,0,0
2849,2/6/2020,Holy See,0,0,0,0,0,0,0
2850,2/6/2020,Honduras,0,0,0,0,0,0,0
2851,2/6/2020,Hungary,0,0,0,0,0,0,0
2852,2/6/2020,Iceland,0,0,0,0,0,0,0
2853,2/6/2020,India,3,0,0,3,0,0,0
2854,2/6/2020,Indonesia,0,0,0,0,0,0,0
2855,2/6/2020,Iran,0,0,0,0,0,0,0
2856,2/6/2020,Iraq,0,0,0,0,0,0,0
2857,2/6/2020,Ireland,0,0,0,0,0,0,0
2858,2/6/2020,Israel,0,0,0,0,0,0,0
2859,2/6/2020,Italy,2,0,0,2,0,0,0
2860,2/6/2020,Jamaica,0,0,0,0,0,0,0
2861,2/6/2020,Japan,22,0,1,21,0,0,0
2862,2/6/2020,Jordan,0,0,0,0,0,0,0
2863,2/6/2020,Kazakhstan,0,0,0,0,0,0,0
2864,2/6/2020,Kenya,0,0,0,0,0,0,0
2865,2/6/2020,"Korea, South",23,0,0,23,4,0,0
2866,2/6/2020,Kosovo,0,0,0,0,0,0,0
2867,2/6/2020,Kuwait,0,0,0,0,0,0,0
2868,2/6/2020,Kyrgyzstan,0,0,0,0,0,0,0
2869,2/6/2020,Laos,0,0,0,0,0,0,0
2870,2/6/2020,Latvia,0,0,0,0,0,0,0
2871,2/6/2020,Lebanon,0,0,0,0,0,0,0
2872,2/6/2020,Liberia,0,0,0,0,0,0,0
2873,2/6/2020,Libya,0,0,0,0,0,0,0
2874,2/6/2020,Liechtenstein,0,0,0,0,0,0,0
2875,2/6/2020,Lithuania,0,0,0,0,0,0,0
2876,2/6/2020,Luxembourg,0,0,0,0,0,0,0
2877,2/6/2020,Madagascar,0,0,0,0,0,0,0
2878,2/6/2020,Malawi,0,0,0,0,0,0,0
2879,2/6/2020,Malaysia,12,0,0,12,0,0,0
2880,2/6/2020,Maldives,0,0,0,0,0,0,0
2881,2/6/2020,Mali,0,0,0,0,0,0,0
2882,2/6/2020,Malta,0,0,0,0,0,0,0
2883,2/6/2020,Mauritania,0,0,0,0,0,0,0
2884,2/6/2020,Mauritius,0,0,0,0,0,0,0
2885,2/6/2020,Mexico,0,0,0,0,0,0,0
2886,2/6/2020,Moldova,0,0,0,0,0,0,0
2887,2/6/2020,Monaco,0,0,0,0,0,0,0
2888,2/6/2020,Mongolia,0,0,0,0,0,0,0
2889,2/6/2020,Montenegro,0,0,0,0,0,0,0
2890,2/6/2020,Morocco,0,0,0,0,0,0,0
2891,2/6/2020,Mozambique,0,0,0,0,0,0,0
2892,2/6/2020,Namibia,0,0,0,0,0,0,0
2893,2/6/2020,Nepal,1,0,0,1,0,0,0
2894,2/6/2020,Netherlands,0,0,0,0,0,0,0
2895,2/6/2020,New Zealand,0,0,0,0,0,0,0
2896,2/6/2020,Nicaragua,0,0,0,0,0,0,0
2897,2/6/2020,Niger,0,0,0,0,0,0,0
2898,2/6/2020,Nigeria,0,0,0,0,0,0,0
2899,2/6/2020,North Macedonia,0,0,0,0,0,0,0
2900,2/6/2020,Norway,0,0,0,0,0,0,0
2901,2/6/2020,Oman,0,0,0,0,0,0,0
2902,2/6/2020,Pakistan,0,0,0,0,0,0,0
2903,2/6/2020,Panama,0,0,0,0,0,0,0
2904,2/6/2020,Papua New Guinea,0,0,0,0,0,0,0
2905,2/6/2020,Paraguay,0,0,0,0,0,0,0
2906,2/6/2020,Peru,0,0,0,0,0,0,0
2907,2/6/2020,Philippines,2,1,0,1,0,0,0
2908,2/6/2020,Poland,0,0,0,0,0,0,0
2909,2/6/2020,Portugal,0,0,0,0,0,0,0
2910,2/6/2020,Qatar,0,0,0,0,0,0,0
2911,2/6/2020,Romania,0,0,0,0,0,0,0
2912,2/6/2020,Russia,2,0,0,2,0,0,0
2913,2/6/2020,Rwanda,0,0,0,0,0,0,0
2914,2/6/2020,Saint Kitts and Nevis,0,0,0,0,0,0,0
2915,2/6/2020,Saint Lucia,0,0,0,0,0,0,0
2916,2/6/2020,Saint Vincent and the Grenadines,0,0,0,0,0,0,0
2917,2/6/2020,San Marino,0,0,0,0,0,0,0
2918,2/6/2020,Sao Tome and Principe,0,0,0,0,0,0,0
2919,2/6/2020,Saudi Arabia,0,0,0,0,0,0,0
2920,2/6/2020,Senegal,0,0,0,0,0,0,0
2921,2/6/2020,Serbia,0,0,0,0,0,0,0
2922,2/6/2020,Seychelles,0,0,0,0,0,0,0
2923,2/6/2020,Sierra Leone,0,0,0,0,0,0,0
2924,2/6/2020,Singapore,28,0,0,28,0,0,0
2925,2/6/2020,Slovakia,0,0,0,0,0,0,0
2926,2/6/2020,Slovenia,0,0,0,0,0,0,0
2927,2/6/2020,Somalia,0,0,0,0,0,0,0
2928,2/6/2020,South Africa,0,0,0,0,0,0,0
2929,2/6/2020,South Sudan,0,0,0,0,0,0,0
2930,2/6/2020,Spain,1,0,0,1,0,0,0
2931,2/6/2020,Sri Lanka,1,0,0,1,0,0,0
2932,2/6/2020,Sudan,0,0,0,0,0,0,0
2933,2/6/2020,Suriname,0,0,0,0,0,0,0
2934,2/6/2020,Sweden,1,0,0,1,0,0,0
2935,2/6/2020,Switzerland,0,0,0,0,0,0,0
2936,2/6/2020,Syria,0,0,0,0,0,0,0
2937,2/6/2020,Taiwan*,16,0,1,15,5,0,1
2938,2/6/2020,Tajikistan,0,0,0,0,0,0,0
2939,2/6/2020,Tanzania,0,0,0,0,0,0,0
2940,2/6/2020,Thailand,25,0,5,20,0,0,0
2941,2/6/2020,Timor-Leste,0,0,0,0,0,0,0
2942,2/6/2020,Togo,0,0,0,0,0,0,0
2943,2/6/2020,Trinidad and Tobago,0,0,0,0,0,0,0
2944,2/6/2020,Tunisia,0,0,0,0,0,0,0
2945,2/6/2020,Turkey,0,0,0,0,0,0,0
2946,2/6/2020,US,11,0,0,11,0,0,0
2947,2/6/2020,Uganda,0,0,0,0,0,0,0
2948,2/6/2020,Ukraine,0,0,0,0,0,0,0
2949,2/6/2020,United Arab Emirates,5,0,0,5,0,0,0
2950,2/6/2020,United Kingdom,2,0,0,2,0,0,0
2951,2/6/2020,Uruguay,0,0,0,0,0,0,0
2952,2/6/2020,Uzbekistan,0,0,0,0,0,0,0
2953,2/6/2020,Venezuela,0,0,0,0,0,0,0
2954,2/6/2020,Vietnam,10,0,1,9,2,0,0
2955,2/6/2020,West Bank and Gaza,0,0,0,0,0,0,0
2956,2/6/2020,Western Sahara,0,0,0,0,0,0,0
2957,2/6/2020,Yemen,0,0,0,0,0,0,0
2958,2/6/2020,Zambia,0,0,0,0,0,0,0
2959,2/6/2020,Zimbabwe,0,0,0,0,0,0,0
2960,2/7/2020,Afghanistan,0,0,0,0,0,0,0
2961,2/7/2020,Albania,0,0,0,0,0,0,0
2962,2/7/2020,Algeria,0,0,0,0,0,0,0
2963,2/7/2020,Andorra,0,0,0,0,0,0,0
2964,2/7/2020,Angola,0,0,0,0,0,0,0
2965,2/7/2020,Antigua and Barbuda,0,0,0,0,0,0,0
2966,2/7/2020,Argentina,0,0,0,0,0,0,0
2967,2/7/2020,Armenia,0,0,0,0,0,0,0
2968,2/7/2020,Australia,15,0,2,13,1,0,0
2969,2/7/2020,Austria,0,0,0,0,0,0,0
2970,2/7/2020,Azerbaijan,0,0,0,0,0,0,0
2971,2/7/2020,Bahamas,0,0,0,0,0,0,0
2972,2/7/2020,Bahrain,0,0,0,0,0,0,0
2973,2/7/2020,Bangladesh,0,0,0,0,0,0,0
2974,2/7/2020,Barbados,0,0,0,0,0,0,0
2975,2/7/2020,Belarus,0,0,0,0,0,0,0
2976,2/7/2020,Belgium,1,0,0,1,0,0,0
2977,2/7/2020,Belize,0,0,0,0,0,0,0
2978,2/7/2020,Benin,0,0,0,0,0,0,0
2979,2/7/2020,Bhutan,0,0,0,0,0,0,0
2980,2/7/2020,Bolivia,0,0,0,0,0,0,0
2981,2/7/2020,Bosnia and Herzegovina,0,0,0,0,0,0,0
2982,2/7/2020,Botswana,0,0,0,0,0,0,0
2983,2/7/2020,Brazil,0,0,0,0,0,0,0
2984,2/7/2020,Brunei,0,0,0,0,0,0,0
2985,2/7/2020,Bulgaria,0,0,0,0,0,0,0
2986,2/7/2020,Burkina Faso,0,0,0,0,0,0,0
2987,2/7/2020,Burma,0,0,0,0,0,0,0
2988,2/7/2020,Burundi,0,0,0,0,0,0,0
2989,2/7/2020,Cabo Verde,0,0,0,0,0,0,0
2990,2/7/2020,Cambodia,1,0,0,1,0,0,0
2991,2/7/2020,Cameroon,0,0,0,0,0,0,0
2992,2/7/2020,Canada,7,0,0,7,2,0,0
2993,2/7/2020,Central African Republic,0,0,0,0,0,0,0
2994,2/7/2020,Chad,0,0,0,0,0,0,0
2995,2/7/2020,Chile,0,0,0,0,0,0,0
2996,2/7/2020,China,34110,718,1999,31393,3523,85,522
2997,2/7/2020,Colombia,0,0,0,0,0,0,0
2998,2/7/2020,Comoros,0,0,0,0,0,0,0
2999,2/7/2020,Congo (Brazzaville),0,0,0,0,0,0,0
3000,2/7/2020,Congo (Kinshasa),0,0,0,0,0,0,0
3001,2/7/2020,Costa Rica,0,0,0,0,0,0,0
3002,2/7/2020,Cote d'Ivoire,0,0,0,0,0,0,0
3003,2/7/2020,Croatia,0,0,0,0,0,0,0
3004,2/7/2020,Cuba,0,0,0,0,0,0,0
3005,2/7/2020,Cyprus,0,0,0,0,0,0,0
3006,2/7/2020,Czechia,0,0,0,0,0,0,0
3007,2/7/2020,Denmark,0,0,0,0,0,0,0
3008,2/7/2020,Djibouti,0,0,0,0,0,0,0
3009,2/7/2020,Dominica,0,0,0,0,0,0,0
3010,2/7/2020,Dominican Republic,0,0,0,0,0,0,0
3011,2/7/2020,Ecuador,0,0,0,0,0,0,0
3012,2/7/2020,Egypt,0,0,0,0,0,0,0
3013,2/7/2020,El Salvador,0,0,0,0,0,0,0
3014,2/7/2020,Equatorial Guinea,0,0,0,0,0,0,0
3015,2/7/2020,Eritrea,0,0,0,0,0,0,0
3016,2/7/2020,Estonia,0,0,0,0,0,0,0
3017,2/7/2020,Eswatini,0,0,0,0,0,0,0
3018,2/7/2020,Ethiopia,0,0,0,0,0,0,0
3019,2/7/2020,Fiji,0,0,0,0,0,0,0
3020,2/7/2020,Finland,1,0,0,1,0,0,0
3021,2/7/2020,France,6,0,0,6,0,0,0
3022,2/7/2020,Gabon,0,0,0,0,0,0,0
3023,2/7/2020,Gambia,0,0,0,0,0,0,0
3024,2/7/2020,Georgia,0,0,0,0,0,0,0
3025,2/7/2020,Germany,13,0,0,13,1,0,0
3026,2/7/2020,Ghana,0,0,0,0,0,0,0
3027,2/7/2020,Greece,0,0,0,0,0,0,0
3028,2/7/2020,Grenada,0,0,0,0,0,0,0
3029,2/7/2020,Guatemala,0,0,0,0,0,0,0
3030,2/7/2020,Guinea,0,0,0,0,0,0,0
3031,2/7/2020,Guinea-Bissau,0,0,0,0,0,0,0
3032,2/7/2020,Guyana,0,0,0,0,0,0,0
3033,2/7/2020,Haiti,0,0,0,0,0,0,0
3034,2/7/2020,Holy See,0,0,0,0,0,0,0
3035,2/7/2020,Honduras,0,0,0,0,0,0,0
3036,2/7/2020,Hungary,0,0,0,0,0,0,0
3037,2/7/2020,Iceland,0,0,0,0,0,0,0
3038,2/7/2020,India,3,0,0,3,0,0,0
3039,2/7/2020,Indonesia,0,0,0,0,0,0,0
3040,2/7/2020,Iran,0,0,0,0,0,0,0
3041,2/7/2020,Iraq,0,0,0,0,0,0,0
3042,2/7/2020,Ireland,0,0,0,0,0,0,0
3043,2/7/2020,Israel,0,0,0,0,0,0,0
3044,2/7/2020,Italy,3,0,0,3,1,0,0
3045,2/7/2020,Jamaica,0,0,0,0,0,0,0
3046,2/7/2020,Japan,25,0,1,24,3,0,0
3047,2/7/2020,Jordan,0,0,0,0,0,0,0
3048,2/7/2020,Kazakhstan,0,0,0,0,0,0,0
3049,2/7/2020,Kenya,0,0,0,0,0,0,0
3050,2/7/2020,"Korea, South",24,0,1,23,1,0,1
3051,2/7/2020,Kosovo,0,0,0,0,0,0,0
3052,2/7/2020,Kuwait,0,0,0,0,0,0,0
3053,2/7/2020,Kyrgyzstan,0,0,0,0,0,0,0
3054,2/7/2020,Laos,0,0,0,0,0,0,0
3055,2/7/2020,Latvia,0,0,0,0,0,0,0
3056,2/7/2020,Lebanon,0,0,0,0,0,0,0
3057,2/7/2020,Liberia,0,0,0,0,0,0,0
3058,2/7/2020,Libya,0,0,0,0,0,0,0
3059,2/7/2020,Liechtenstein,0,0,0,0,0,0,0
3060,2/7/2020,Lithuania,0,0,0,0,0,0,0
3061,2/7/2020,Luxembourg,0,0,0,0,0,0,0
3062,2/7/2020,Madagascar,0,0,0,0,0,0,0
3063,2/7/2020,Malawi,0,0,0,0,0,0,0
3064,2/7/2020,Malaysia,12,0,1,11,0,0,1
3065,2/7/2020,Maldives,0,0,0,0,0,0,0
3066,2/7/2020,Mali,0,0,0,0,0,0,0
3067,2/7/2020,Malta,0,0,0,0,0,0,0
3068,2/7/2020,Mauritania,0,0,0,0,0,0,0
3069,2/7/2020,Mauritius,0,0,0,0,0,0,0
3070,2/7/2020,Mexico,0,0,0,0,0,0,0
3071,2/7/2020,Moldova,0,0,0,0,0,0,0
3072,2/7/2020,Monaco,0,0,0,0,0,0,0
3073,2/7/2020,Mongolia,0,0,0,0,0,0,0
3074,2/7/2020,Montenegro,0,0,0,0,0,0,0
3075,2/7/2020,Morocco,0,0,0,0,0,0,0
3076,2/7/2020,Mozambique,0,0,0,0,0,0,0
3077,2/7/2020,Namibia,0,0,0,0,0,0,0
3078,2/7/2020,Nepal,1,0,0,1,0,0,0
3079,2/7/2020,Netherlands,0,0,0,0,0,0,0
3080,2/7/2020,New Zealand,0,0,0,0,0,0,0
3081,2/7/2020,Nicaragua,0,0,0,0,0,0,0
3082,2/7/2020,Niger,0,0,0,0,0,0,0
3083,2/7/2020,Nigeria,0,0,0,0,0,0,0
3084,2/7/2020,North Macedonia,0,0,0,0,0,0,0
3085,2/7/2020,Norway,0,0,0,0,0,0,0
3086,2/7/2020,Oman,0,0,0,0,0,0,0
3087,2/7/2020,Pakistan,0,0,0,0,0,0,0
3088,2/7/2020,Panama,0,0,0,0,0,0,0
3089,2/7/2020,Papua New Guinea,0,0,0,0,0,0,0
3090,2/7/2020,Paraguay,0,0,0,0,0,0,0
3091,2/7/2020,Peru,0,0,0,0,0,0,0
3092,2/7/2020,Philippines,3,1,0,2,1,0,0
3093,2/7/2020,Poland,0,0,0,0,0,0,0
3094,2/7/2020,Portugal,0,0,0,0,0,0,0
3095,2/7/2020,Qatar,0,0,0,0,0,0,0
3096,2/7/2020,Romania,0,0,0,0,0,0,0
3097,2/7/2020,Russia,2,0,0,2,0,0,0
3098,2/7/2020,Rwanda,0,0,0,0,0,0,0
3099,2/7/2020,Saint Kitts and Nevis,0,0,0,0,0,0,0
3100,2/7/2020,Saint Lucia,0,0,0,0,0,0,0
3101,2/7/2020,Saint Vincent and the Grenadines,0,0,0,0,0,0,0
3102,2/7/2020,San Marino,0,0,0,0,0,0,0
3103,2/7/2020,Sao Tome and Principe,0,0,0,0,0,0,0
3104,2/7/2020,Saudi Arabia,0,0,0,0,0,0,0
3105,2/7/2020,Senegal,0,0,0,0,0,0,0
3106,2/7/2020,Serbia,0,0,0,0,0,0,0
3107,2/7/2020,Seychelles,0,0,0,0,0,0,0
3108,2/7/2020,Sierra Leone,0,0,0,0,0,0,0
3109,2/7/2020,Singapore,30,0,0,30,2,0,0
3110,2/7/2020,Slovakia,0,0,0,0,0,0,0
3111,2/7/2020,Slovenia,0,0,0,0,0,0,0
3112,2/7/2020,Somalia,0,0,0,0,0,0,0
3113,2/7/2020,South Africa,0,0,0,0,0,0,0
3114,2/7/2020,South Sudan,0,0,0,0,0,0,0
3115,2/7/2020,Spain,1,0,0,1,0,0,0
3116,2/7/2020,Sri Lanka,1,0,0,1,0,0,0
3117,2/7/2020,Sudan,0,0,0,0,0,0,0
3118,2/7/2020,Suriname,0,0,0,0,0,0,0
3119,2/7/2020,Sweden,1,0,0,1,0,0,0
3120,2/7/2020,Switzerland,0,0,0,0,0,0,0
3121,2/7/2020,Syria,0,0,0,0,0,0,0
3122,2/7/2020,Taiwan*,16,0,1,15,0,0,0
3123,2/7/2020,Tajikistan,0,0,0,0,0,0,0
3124,2/7/2020,Tanzania,0,0,0,0,0,0,0
3125,2/7/2020,Thailand,25,0,5,20,0,0,0
3126,2/7/2020,Timor-Leste,0,0,0,0,0,0,0
3127,2/7/2020,Togo,0,0,0,0,0,0,0
3128,2/7/2020,Trinidad and Tobago,0,0,0,0,0,0,0
3129,2/7/2020,Tunisia,0,0,0,0,0,0,0
3130,2/7/2020,Turkey,0,0,0,0,0,0,0
3131,2/7/2020,US,11,0,0,11,0,0,0
3132,2/7/2020,Uganda,0,0,0,0,0,0,0
3133,2/7/2020,Ukraine,0,0,0,0,0,0,0
3134,2/7/2020,United Arab Emirates,5,0,0,5,0,0,0
3135,2/7/2020,United Kingdom,3,0,0,3,1,0,0
3136,2/7/2020,Uruguay,0,0,0,0,0,0,0
3137,2/7/2020,Uzbekistan,0,0,0,0,0,0,0
3138,2/7/2020,Venezuela,0,0,0,0,0,0,0
3139,2/7/2020,Vietnam,10,0,1,9,0,0,0
3140,2/7/2020,West Bank and Gaza,0,0,0,0,0,0,0
3141,2/7/2020,Western Sahara,0,0,0,0,0,0,0
3142,2/7/2020,Yemen,0,0,0,0,0,0,0
3143,2/7/2020,Zambia,0,0,0,0,0,0,0
3144,2/7/2020,Zimbabwe,0,0,0,0,0,0,0
3145,2/8/2020,Afghanistan,0,0,0,0,0,0,0
3146,2/8/2020,Albania,0,0,0,0,0,0,0
3147,2/8/2020,Algeria,0,0,0,0,0,0,0
3148,2/8/2020,Andorra,0,0,0,0,0,0,0
3149,2/8/2020,Angola,0,0,0,0,0,0,0
3150,2/8/2020,Antigua and Barbuda,0,0,0,0,0,0,0
3151,2/8/2020,Argentina,0,0,0,0,0,0,0
3152,2/8/2020,Armenia,0,0,0,0,0,0,0
3153,2/8/2020,Australia,15,0,2,13,0,0,0
3154,2/8/2020,Austria,0,0,0,0,0,0,0
3155,2/8/2020,Azerbaijan,0,0,0,0,0,0,0
3156,2/8/2020,Bahamas,0,0,0,0,0,0,0
3157,2/8/2020,Bahrain,0,0,0,0,0,0,0
3158,2/8/2020,Bangladesh,0,0,0,0,0,0,0
3159,2/8/2020,Barbados,0,0,0,0,0,0,0
3160,2/8/2020,Belarus,0,0,0,0,0,0,0
3161,2/8/2020,Belgium,1,0,0,1,0,0,0
3162,2/8/2020,Belize,0,0,0,0,0,0,0
3163,2/8/2020,Benin,0,0,0,0,0,0,0
3164,2/8/2020,Bhutan,0,0,0,0,0,0,0
3165,2/8/2020,Bolivia,0,0,0,0,0,0,0
3166,2/8/2020,Bosnia and Herzegovina,0,0,0,0,0,0,0
3167,2/8/2020,Botswana,0,0,0,0,0,0,0
3168,2/8/2020,Brazil,0,0,0,0,0,0,0
3169,2/8/2020,Brunei,0,0,0,0,0,0,0
3170,2/8/2020,Bulgaria,0,0,0,0,0,0,0
3171,2/8/2020,Burkina Faso,0,0,0,0,0,0,0
3172,2/8/2020,Burma,0,0,0,0,0,0,0
3173,2/8/2020,Burundi,0,0,0,0,0,0,0
3174,2/8/2020,Cabo Verde,0,0,0,0,0,0,0
3175,2/8/2020,Cambodia,1,0,0,1,0,0,0
3176,2/8/2020,Cameroon,0,0,0,0,0,0,0
3177,2/8/2020,Canada,7,0,0,7,0,0,0
3178,2/8/2020,Central African Republic,0,0,0,0,0,0,0
3179,2/8/2020,Chad,0,0,0,0,0,0,0
3180,2/8/2020,Chile,0,0,0,0,0,0,0
3181,2/8/2020,China,36814,805,2596,33413,2704,87,597
3182,2/8/2020,Colombia,0,0,0,0,0,0,0
3183,2/8/2020,Comoros,0,0,0,0,0,0,0
3184,2/8/2020,Congo (Brazzaville),0,0,0,0,0,0,0
3185,2/8/2020,Congo (Kinshasa),0,0,0,0,0,0,0
3186,2/8/2020,Costa Rica,0,0,0,0,0,0,0
3187,2/8/2020,Cote d'Ivoire,0,0,0,0,0,0,0
3188,2/8/2020,Croatia,0,0,0,0,0,0,0
3189,2/8/2020,Cuba,0,0,0,0,0,0,0
3190,2/8/2020,Cyprus,0,0,0,0,0,0,0
3191,2/8/2020,Czechia,0,0,0,0,0,0,0
3192,2/8/2020,Denmark,0,0,0,0,0,0,0
3193,2/8/2020,Djibouti,0,0,0,0,0,0,0
3194,2/8/2020,Dominica,0,0,0,0,0,0,0
3195,2/8/2020,Dominican Republic,0,0,0,0,0,0,0
3196,2/8/2020,Ecuador,0,0,0,0,0,0,0
3197,2/8/2020,Egypt,0,0,0,0,0,0,0
3198,2/8/2020,El Salvador,0,0,0,0,0,0,0
3199,2/8/2020,Equatorial Guinea,0,0,0,0,0,0,0
3200,2/8/2020,Eritrea,0,0,0,0,0,0,0
3201,2/8/2020,Estonia,0,0,0,0,0,0,0
3202,2/8/2020,Eswatini,0,0,0,0,0,0,0
3203,2/8/2020,Ethiopia,0,0,0,0,0,0,0
3204,2/8/2020,Fiji,0,0,0,0,0,0,0
3205,2/8/2020,Finland,1,0,0,1,0,0,0
3206,2/8/2020,France,11,0,0,11,5,0,0
3207,2/8/2020,Gabon,0,0,0,0,0,0,0
3208,2/8/2020,Gambia,0,0,0,0,0,0,0
3209,2/8/2020,Georgia,0,0,0,0,0,0,0
3210,2/8/2020,Germany,13,0,0,13,0,0,0
3211,2/8/2020,Ghana,0,0,0,0,0,0,0
3212,2/8/2020,Greece,0,0,0,0,0,0,0
3213,2/8/2020,Grenada,0,0,0,0,0,0,0
3214,2/8/2020,Guatemala,0,0,0,0,0,0,0
